time,t,h,pm1,pm10,pm25,um1,um5,um03,um05,um10,um25,ae1,ae10,ae25,pm25_station
2017/8/31 21:00,22.59,78.04,0,141,76,333,0,3842,3714,0,0,0,2,1,116
2017/8/31 22:00,21.29,83.51,0,133,72,307,0,2850,3419,0,0,0,28,14,95
2017/8/31 23:00,20.79,82.53,0,104,57,238,0,3043,2683,0,0,0,19,10,74
2017/9/1 00:00,20.63,78.85,0,50,27,109,0,2135,1269,0,0,0,9,5,32
2017/9/1 01:00,20.31,80.7,0,80,43,180,0,2725,2039,0,0,0,23,12,44
2017/9/1 02:00,19.69,84.49,0,109,59,247,0,3983,2774,0,0,0,1,0,73
2017/9/1 03:00,18.92,83.83,0,60,33,130,0,2269,1508,0,0,0,11,6,38
2017/9/1 04:00,18.15,83.98,0,42,23,92,0,5325,1056,0,0,0,7,4,22
2017/9/1 05:00,17.81,84.85,0,42,24,96,0,4603,1087,0,0,0,7,3,26
2017/9/1 06:00,17.97,86.55,0,105,58,234,0,2541,2615,0,0,0,21,10,52
2017/9/1 07:00,18.77,86.28,0,109,60,243,0,3772,2732,0,0,0,2,1,49
2017/9/1 08:00,21.54,78.35,0,119,64,277,0,3844,3110,0,0,0,20,10,82
2017/9/1 09:00,24.21,69.86,0,122,66,292,0,3793,3242,0,0,0,22,11,112
2017/9/1 10:00,27.68,60.31,0,107,56,252,0,1702,2835,0,0,0,19,9,108
2017/9/1 11:00,29.3,55.88,0,97,51,228,0,2301,2587,0,0,0,18,9,104
2017/9/1 12:00,30.13,54.57,0,103,54,247,0,1373,2766,0,0,0,1,0,121
2017/9/1 13:00,31.25,53.02,0,103,55,247,0,1288,2772,0,0,0,16,8,124
2017/9/1 14:00,31.86,50.76,0,92,48,220,0,4404,2496,0,0,0,17,9,110
2017/9/1 15:00,32.21,50.49,0,89,47,212,0,4948,2401,0,0,0,17,8,103
2017/9/1 16:00,30.53,53.3,0,106,56,249,0,2076,2823,0,0,0,20,10,119
2017/9/1 17:00,28.63,59.07,0,124,65,292,0,3959,3307,0,0,0,2,1,142
2017/9/1 18:00,26.89,63.15,0,118,63,280,0,3514,3133,0,0,0,20,10,128
2017/9/1 19:00,24.89,68.39,0,134,71,320,0,4226,3564,0,0,0,22,11,135
2017/9/1 20:00,24.06,72.32,0,171,90,419,0,3777,4623,0,0,0,31,15,161
2017/9/1 21:00,23.53,73.82,0,186,98,455,0,4147,5039,0,0,0,34,17,174
2017/9/1 22:00,23.09,74.89,0,193,102,479,0,2543,5280,0,0,0,0,0,184
2017/9/1 23:00,23.1,75.75,0,200,106,493,0,2116,5445,0,0,0,35,17,182
2017/9/2 00:00,23.02,75.64,0,206,109,504,0,2688,5572,0,0,0,35,17,185
2017/9/2 01:00,22.46,77.76,0,218,115,545,0,3986,5881,0,0,0,38,19,184
2017/9/2 02:00,22.59,76.97,0,215,114,529,0,3467,5829,0,0,0,37,18,189
2017/9/2 03:00,22.73,76.7,0,207,109,513,0,2601,5646,0,0,0,0,0,179
2017/9/2 04:00,22.02,78.49,0,205,108,495,0,2136,5456,0,0,0,35,18,169
2017/9/2 05:00,22.05,78.99,0,208,111,513,0,2685,5630,0,0,0,36,18,169
2017/9/2 06:00,22.33,78.51,0,201,107,493,0,2346,5408,0,0,0,34,17,166
2017/9/2 07:00,22.7,78.1,0,192,102,473,0,2841,5189,0,0,0,31,16,163
2017/9/2 08:00,23.92,73.64,0,163,87,391,0,2868,4349,0,0,0,0,0,143
2017/9/2 09:00,24.91,70.79,0,147,78,353,0,2900,3936,0,0,0,28,14,134
2017/9/2 10:00,26.46,66.64,0,137,72,327,0,4049,3670,0,0,0,23,11,126
2017/9/2 11:00,29.19,59.61,0,136,72,327,0,4742,3684,0,0,0,24,12,140
2017/9/2 12:00,30.78,55.2,0,125,65,296,0,3870,3349,0,0,0,23,11,138
2017/9/2 13:00,31.09,53.89,0,112,59,261,0,2261,2967,0,0,0,0,0,117
2017/9/2 14:00,31.45,53.42,0,105,55,243,0,1547,2761,0,0,0,19,9,115
2017/9/2 15:00,30.83,53.24,0,83,44,190,0,2899,2176,0,0,0,18,9,97
2017/9/2 16:00,32.21,47.7,0,49,26,111,0,2170,1280,0,0,0,10,5,53
2017/9/2 17:00,30.09,51.84,0,46,24,106,0,4181,1221,0,0,0,9,4,49
2017/9/2 18:00,27.5,58.08,0,44,24,98,0,4677,1140,0,0,0,0,0,36
2017/9/2 19:00,26.01,61.08,0,56,30,123,0,1374,1428,0,0,0,10,5,41
2017/9/2 20:00,24.39,64,0,61,33,136,0,2023,1570,0,0,0,13,7,47
2017/9/2 21:00,23.84,66,0,62,33,136,0,2118,1576,0,0,0,12,6,46
2017/9/2 22:00,23.29,68.39,0,65,35,146,0,2442,1672,0,0,0,13,7,50
2017/9/2 23:00,21.29,76.57,0,72,39,158,0,3293,1814,0,0,0,0,0,44
2017/9/3 00:00,20.16,80.79,0,79,43,176,0,4267,2005,0,0,0,14,7,49
2017/9/3 01:00,19.77,81.3,0,77,42,172,0,4053,1970,0,0,0,15,7,43
2017/9/3 02:00,19.41,81.92,0,79,43,175,0,4285,2011,0,0,0,15,7,45
2017/9/3 03:00,18.57,85.13,0,86,47,195,0,4932,2196,0,0,0,16,8,48
2017/9/3 04:00,18.17,85.59,0,90,49,203,0,4949,2290,0,0,0,0,0,46
2017/9/3 05:00,18.04,85.65,0,91,50,202,0,4898,2308,0,0,0,16,8,49
2017/9/3 06:00,17.78,85.35,0,92,50,206,0,4481,2329,0,0,0,17,8,52
2017/9/3 07:00,18.63,84.14,0,91,50,207,0,4230,2328,0,0,0,17,9,48
2017/9/3 08:00,22.17,74.06,0,84,45,188,0,4760,2152,0,0,0,17,8,59
2017/9/3 09:00,25.12,64.08,0,80,43,185,0,4524,2096,0,0,0,0,0,65
2017/9/3 10:00,27.3,58.58,0,73,39,169,0,3569,1924,0,0,0,14,7,58
2017/9/3 11:00,29.11,54.32,0,66,35,150,0,2583,1736,0,0,0,13,7,60
2017/9/3 12:00,29.74,51.71,0,54,29,123,0,1194,1418,0,0,0,11,5,51
2017/9/3 13:00,30.8,47.76,0,42,22,92,0,5278,1075,0,0,0,8,4,37
2017/9/3 14:00,32.22,42.25,0,31,17,68,0,4473,815,0,0,0,0,0,35
2017/9/3 15:00,32.21,40.34,0,25,14,57,0,3705,672,0,0,0,5,3,26
2017/9/3 16:00,32.16,41.25,0,27,14,63,0,4008,746,0,0,0,5,2,30
2017/9/3 17:00,30.41,46.08,0,44,24,99,0,3707,1145,0,0,0,9,5,38
2017/9/3 18:00,27.16,54.29,0,63,34,137,0,2125,1600,0,0,0,12,6,54
2017/9/3 19:00,26.13,55.9,0,66,36,146,0,2534,1668,0,0,0,0,0,62
2017/9/3 20:00,25.11,58.11,0,72,39,164,0,3394,1856,0,0,0,13,6,68
2017/9/3 21:00,24.06,63.14,0,88,48,198,0,4736,2253,0,0,0,17,8,88
2017/9/3 22:00,23.12,67.65,0,87,47,197,0,5198,2234,0,0,0,16,8,74
2017/9/3 23:00,23.44,67.42,0,88,47,193,0,4580,2200,0,0,0,18,9,70
2017/9/4 00:00,22.83,68.73,0,94,51,213,0,4182,2406,0,0,0,0,0,75
2017/9/4 01:00,21.97,71.15,0,89,48,198,0,4970,2255,0,0,0,18,9,75
2017/9/4 02:00,20.95,76.12,0,105,57,235,0,3075,2657,0,0,0,22,11,79
2017/9/4 03:00,20.85,77.27,0,118,65,266,0,3078,2991,0,0,0,23,12,83
2017/9/4 04:00,20.18,79.38,0,126,69,285,0,4193,3198,0,0,0,24,12,82
2017/9/4 05:00,20.14,78.41,0,127,69,281,0,4127,3170,0,0,0,0,0,84
2017/9/4 06:00,19.74,79.32,0,127,69,289,0,4219,3255,0,0,0,25,13,84
2017/9/4 07:00,20.13,78.62,0,126,68,279,0,3839,3167,0,0,0,23,12,83
2017/9/4 08:00,22.64,71.52,0,119,63,268,0,3014,3044,0,0,0,22,11,94
2017/9/4 09:00,26,62.34,0,113,60,263,0,2542,2976,0,0,0,21,10,100
2017/9/4 10:00,27.37,60.47,0,124,66,285,0,3867,3249,0,0,0,0,0,113
2017/9/4 11:00,27.55,61.33,0,139,73,320,0,4940,3627,0,0,0,26,13,117
2017/9/4 12:00,28.98,57.96,0,133,70,305,0,4941,3476,0,0,0,24,12,38
2017/9/4 13:00,29.2,57.05,0,129,68,297,0,4471,3391,0,0,0,25,12,114
2017/9/4 14:00,30.31,55.93,0,136,71,314,0,5062,3562,0,0,0,27,13,125
2017/9/4 15:00,28.99,58.9,0,141,74,330,0,3943,3740,0,0,0,0,0,123
2017/9/4 16:00,29.47,57.29,0,127,66,292,0,4213,3338,0,0,0,30,15,114
2017/9/4 17:00,27.85,58.96,0,112,59,256,0,2229,2914,0,0,0,22,11,94
2017/9/4 18:00,26.44,61.63,0,108,57,240,0,1647,2772,0,0,0,23,11,90
2017/9/4 19:00,25.6,62.5,0,98,52,222,0,3079,2540,0,0,0,19,9,83
2017/9/4 20:00,24.98,62.15,0,81,44,175,0,4432,2023,0,0,0,0,0,67
2017/9/4 21:00,25.29,62.05,0,95,50,214,0,2857,2470,0,0,0,17,9,78
2017/9/4 22:00,24.85,65.49,0,108,57,242,0,1581,2761,0,0,0,21,10,84
2017/9/4 23:00,22.01,81.85,0,157,84,361,0,3054,4059,0,0,0,33,16,93
2017/9/5 00:00,21.54,85.4,0,174,93,407,0,3906,4535,0,0,0,32,16,97
2017/9/5 01:00,21.47,85.09,0,185,100,423,0,4828,4761,0,0,0,0,0,103
2017/9/5 02:00,21.21,85.34,0,173,93,401,0,3939,4478,0,0,0,33,16,96
2017/9/5 03:00,21.13,85.64,0,163,88,375,0,2521,4219,0,0,0,30,15,89
2017/9/5 04:00,21.12,86.25,0,162,88,369,0,2608,4157,0,0,0,29,15,89
2017/9/5 05:00,20.96,87.36,0,168,91,387,0,3100,4329,0,0,0,30,15,81
2017/9/5 06:00,20.14,85.76,0,67,36,149,0,3948,1693,0,0,0,0,0,44
2017/9/5 07:00,20.17,86.11,0,46,25,102,0,3607,1170,0,0,0,8,4,27
2017/9/5 08:00,22.11,78.4,0,39,22,89,0,3343,1029,0,0,0,13,6,24
2017/9/5 09:00,25.88,62.21,0,17,10,43,0,2830,510,0,0,0,3,2,20
2017/9/5 10:00,29.48,47.34,0,10,6,28,0,1805,328,0,0,0,1,0,16
2017/9/5 11:00,30.43,30.11,0,0,0,7,0,401,81,0,0,0,0,0,5
2017/9/5 12:00,30.93,29.29,0,0,0,7,0,440,86,0,0,0,0,0,7
2017/9/5 13:00,31.96,28.98,0,0,0,7,0,469,86,0,0,0,0,0,5
2017/9/5 14:00,32.45,28.06,0,0,0,6,0,397,76,0,0,0,0,0,6
2017/9/5 15:00,33.5,27.28,0,0,0,5,0,355,68,0,0,0,0,0,8
2017/9/5 16:00,33.17,27.57,0,0,0,6,0,363,71,0,0,0,0,0,5
2017/9/5 17:00,30.74,30.23,0,0,0,5,0,362,68,0,0,0,0,0,9
2017/9/5 18:00,28.13,36.22,0,1,1,8,0,528,101,0,0,0,0,0,3
2017/9/5 19:00,25.34,43.59,0,2,2,13,0,752,144,0,0,0,0,0,11
2017/9/5 20:00,22.62,52.02,0,6,4,18,0,1193,214,0,0,0,2,1,13
2017/9/5 21:00,22.19,54.13,0,8,5,23,0,1523,269,0,0,0,0,0,18
2017/9/5 22:00,21.41,57.13,0,3,2,14,0,886,161,0,0,0,0,0,11
2017/9/5 23:00,20.5,59.29,0,5,3,17,0,1112,198,0,0,0,0,0,12
2017/9/6 00:00,20.44,57.74,0,3,2,13,0,868,150,0,0,0,0,0,4
2017/9/6 01:00,20.69,55.5,0,1,1,9,0,566,101,0,0,0,0,0,5
2017/9/6 02:00,21.24,50.76,0,0,1,7,0,477,86,0,0,0,0,0,8
2017/9/6 03:00,20.79,51.58,0,1,1,7,0,492,86,0,0,0,0,0,7
2017/9/6 04:00,20.28,51.83,0,0,1,7,0,478,87,0,0,0,0,0,5
2017/9/6 05:00,20.87,50.34,0,0,0,7,0,470,87,0,0,0,0,0,6
2017/9/6 06:00,20.76,49.8,0,1,1,9,0,570,108,0,0,0,0,0,8
2017/9/6 07:00,19.08,58.04,0,3,2,14,0,908,168,0,0,0,0,0,10
2017/9/6 08:00,23.53,47.46,0,4,3,18,0,1054,198,0,0,0,0,0,11
2017/9/6 09:00,28.17,37.45,0,8,5,24,0,1504,275,0,0,0,1,0,19
2017/9/6 11:00,31.88,30.74,0,4,3,17,0,1047,199,0,0,0,0,0,15
2017/9/6 14:00,34.84,22.07,0,1,1,8,0,552,101,0,0,0,0,0,10
2017/9/6 15:00,35.6,23.37,0,1,1,8,0,546,102,0,0,0,0,0,7
2017/9/6 16:00,37.18,23.05,0,1,1,9,0,604,116,0,0,0,0,0,7
2017/9/6 17:00,36.05,23.35,0,2,1,10,0,671,126,0,0,0,0,0,7
2017/9/6 18:00,28.83,35.11,0,2,1,11,0,685,126,0,0,0,0,0,7
2017/9/6 19:00,25.67,46.43,0,9,6,28,0,1739,323,0,0,0,2,1,18
2017/9/6 20:00,23.03,53.73,0,11,7,30,0,1896,346,0,0,0,2,1,20
2017/9/6 21:00,22.91,51.55,0,8,5,23,0,1476,265,0,0,0,1,0,14
2017/9/6 22:00,21.59,57.09,0,6,4,18,0,1220,220,0,0,0,0,0,13
2017/9/6 23:00,20,61.46,0,8,5,24,0,1532,277,0,0,0,1,0,15
2017/9/7 00:00,19.71,61.61,0,8,5,23,0,1473,268,0,0,0,1,0,15
2017/9/7 01:00,18.79,64.52,0,9,5,24,0,1569,279,0,0,0,1,1,17
2017/9/7 02:00,18.6,64.56,0,8,5,22,0,1518,262,0,0,0,1,0,12
2017/9/7 03:00,18.15,66.6,0,9,5,25,0,1612,292,0,0,0,0,0,11
2017/9/7 04:00,17.73,68.51,0,11,7,29,0,1940,338,0,0,0,2,1,14
2017/9/7 05:00,17.72,68.83,0,13,8,32,0,2124,377,0,0,0,2,1,14
2017/9/7 06:00,16.86,73.05,0,15,9,36,0,2411,427,0,0,0,3,1,19
2017/9/7 07:00,17.81,70.79,0,12,7,32,0,2008,367,0,0,0,2,1,10
2017/9/7 08:00,22.5,58.94,0,8,5,26,0,1598,297,0,0,0,0,0,14
2017/9/7 09:00,29.11,42.39,0,12,7,36,0,2148,404,0,0,0,1,1,17
2017/9/7 10:00,31.14,39.65,0,12,7,34,0,2118,398,0,0,0,2,1,19
2017/9/7 11:00,32.17,41.21,0,14,8,39,0,2398,454,0,0,0,2,1,26
2017/9/7 12:00,32.95,39.87,0,14,8,38,0,2360,441,0,0,0,3,1,27
2017/9/7 13:00,34.23,37.85,0,15,9,40,0,2593,475,0,0,0,0,0,22
2017/9/7 14:00,34.71,36.1,0,15,8,38,0,2444,452,0,0,0,3,1,25
2017/9/7 15:00,35.74,35.24,0,17,10,43,0,2813,516,0,0,0,3,2,27
2017/9/7 16:00,37.29,33.45,0,17,10,44,0,2842,519,0,0,0,3,2,28
2017/9/7 17:00,35.87,36.8,0,19,11,49,0,3134,574,0,0,0,5,3,34
2017/9/7 18:00,30.05,49.32,0,26,14,59,0,3838,699,0,0,0,0,0,38
2017/9/7 19:00,27.04,57.07,0,33,18,72,0,4721,839,0,0,0,5,3,39
2017/9/7 20:00,25.13,62.16,0,43,24,92,0,5185,1082,0,0,0,9,4,55
2017/9/7 21:00,24.34,64.45,0,40,22,84,0,5494,991,0,0,0,8,4,43
2017/9/7 22:00,23.84,65.44,0,41,23,85,0,5583,998,0,0,0,8,4,46
2017/9/7 23:00,23.04,67.78,0,45,25,97,0,4612,1121,0,0,0,0,0,51
2017/9/8 00:00,22.54,70.66,0,59,32,124,0,1621,1442,0,0,0,11,6,57
2017/9/8 01:00,22.22,72.67,0,72,40,155,0,3297,1779,0,0,0,14,7,60
2017/9/8 02:00,21.5,75.89,0,84,46,177,0,4559,2058,0,0,0,17,9,67
2017/9/8 03:00,20.7,79.2,0,96,52,207,0,3577,2367,0,0,0,21,11,76
2017/9/8 04:00,20.88,79.19,0,113,61,249,0,2187,2825,0,0,0,0,0,81
2017/9/8 05:00,21.04,78.37,0,115,62,253,0,2549,2883,0,0,0,23,12,87
2017/9/8 06:00,19.86,82.14,0,125,68,277,0,3926,3135,0,0,0,26,13,85
2017/9/8 07:00,20.28,79.46,0,104,56,226,0,3523,2575,0,0,0,19,9,75
2017/9/8 08:00,24.13,67.11,0,73,40,162,0,3726,1863,0,0,0,11,6,69
2017/9/9 16:00,32.06,54.76,0,100,52,231,0,1444,2657,0,0,0,20,10,112
2017/9/9 17:00,30.63,58.1,0,101,54,232,0,1634,2645,0,0,0,21,10,105
2017/9/9 18:00,28.18,64.21,0,109,57,248,0,1778,2845,0,0,0,21,10,95
2017/9/9 19:00,26.38,69.78,0,115,61,260,0,2752,2960,0,0,0,23,11,100
2017/9/9 20:00,25.83,73.03,0,129,68,290,0,4309,3327,0,0,0,0,0,101
2017/9/9 21:00,25.58,74.99,0,134,71,304,0,5127,3478,0,0,0,26,12,105
2017/9/9 22:00,25.65,74.28,0,131,69,299,0,4756,3407,0,0,0,25,12,99
2017/9/9 23:00,25.74,74.27,0,142,74,325,0,4552,3674,0,0,0,29,14,95
2017/9/10 00:00,25.63,74.6,0,150,79,344,0,2266,3915,0,0,0,30,15,103
2017/9/10 01:00,24.93,78.51,0,160,84,369,0,2209,4178,0,0,0,0,0,111
2017/9/10 02:00,24.94,78.72,0,167,88,384,0,3100,4343,0,0,0,31,15,114
2017/9/10 03:00,24.58,79.89,0,187,98,438,0,3828,4940,0,0,0,34,17,121
2017/9/10 04:00,24.72,79.44,0,196,103,468,0,1638,5231,0,0,0,37,18,133
2017/9/10 05:00,24.63,80.02,0,208,109,500,0,2420,5606,0,0,0,39,19,147
2017/9/10 06:00,24.16,81.54,0,221,116,537,0,4067,5771,0,0,0,0,0,153
2017/9/10 07:00,24.24,81.38,0,226,119,546,0,4822,5996,0,0,0,41,20,164
2017/9/10 08:00,24.58,80.37,0,224,117,539,0,4164,5905,0,0,0,41,20,171
2017/9/10 09:00,23.31,82.34,0,169,90,404,0,3122,4193,0,0,0,24,12,171
2017/9/10 10:00,21.84,84.16,0,67,36,149,0,3860,1726,0,0,0,9,4,80
2017/9/10 11:00,23.42,80.13,0,41,22,91,0,5598,1053,0,0,0,0,0,32
2017/9/10 12:00,24.35,78.35,0,48,26,105,0,2734,1226,0,0,0,9,5,28
2017/9/10 14:00,26.5,67.71,0,51,27,114,0,1417,1319,0,0,0,10,5,40
2017/9/10 15:00,29.24,59.21,0,42,22,95,0,3521,1100,0,0,0,7,3,44
2017/9/10 16:00,32.87,50.74,0,32,17,73,0,4598,860,0,0,0,0,0,32
2017/9/10 17:00,30.96,55.06,0,34,18,76,0,4833,892,0,0,0,7,3,29
2017/9/10 18:00,26.23,65.46,0,40,21,87,0,5213,1030,0,0,0,8,4,31
2017/9/10 19:00,23.95,74.21,0,55,30,123,0,1936,1413,0,0,0,12,6,36
2017/9/10 20:00,22.69,78.97,0,64,35,148,0,2357,1669,0,0,0,15,7,44
2017/9/10 22:00,21.79,83.08,0,79,43,175,0,4151,1996,0,0,0,16,8,59
2017/9/10 23:00,21.18,84.13,0,83,45,187,0,4803,2114,0,0,0,16,8,50
2017/9/11 00:00,20.43,85.33,0,91,49,203,0,4686,2306,0,0,0,18,9,52
2017/9/11 01:00,19.69,85.85,0,96,52,217,0,3521,2452,0,0,0,18,9,57
2017/9/11 02:00,19.01,85.97,0,86,47,192,0,3932,2170,0,0,0,0,0,48
2017/9/11 03:00,18.36,83.26,0,43,24,97,0,3818,1114,0,0,0,10,5,28
2017/9/11 04:00,18.8,71.46,0,14,8,36,0,2324,418,0,0,0,3,1,16
2017/9/11 05:00,19.87,56.49,0,2,2,11,0,732,137,0,0,0,0,0,8
2017/9/11 06:00,19.39,55.62,0,1,1,8,0,508,93,0,0,0,0,0,3
2017/9/11 07:00,19.6,55.18,0,2,1,10,0,645,119,0,0,0,0,0,9
2017/9/11 08:00,22.97,45.9,0,1,1,10,0,614,116,0,0,0,0,0,5
2017/9/11 09:00,27,37.2,0,1,1,10,0,613,114,0,0,0,0,0,9
2017/9/11 10:00,28.73,32.67,0,0,0,6,0,401,77,0,0,0,0,0,9
2017/9/11 11:00,30.26,28.24,0,0,0,3,0,249,46,0,0,0,0,0,8
2017/9/11 12:00,31.39,26.01,0,0,0,4,0,278,54,0,0,0,0,0,6
2017/9/11 13:00,32.07,26.49,0,0,0,5,0,344,64,0,0,0,0,0,3
2017/9/11 14:00,32.94,26.92,0,0,0,5,0,357,65,0,0,0,0,0,3
2017/9/11 15:00,33.63,24.63,0,0,0,5,0,339,64,0,0,0,0,0,4
2017/9/11 16:00,34.86,23.42,0,0,0,6,0,387,77,0,0,0,0,0,9
2017/9/11 17:00,33.06,29.92,0,0,0,6,0,370,75,0,0,0,0,0,9
2017/9/11 18:00,26.54,41.8,0,0,0,8,0,474,90,0,0,0,0,0,8
2017/9/11 19:00,23.61,51.39,0,3,2,12,0,791,147,0,0,0,0,0,10
2017/9/11 20:00,21.67,56.82,0,5,3,16,0,1059,190,0,0,0,1,0,8
2017/9/11 21:00,20.24,60.39,0,4,2,15,0,950,173,0,0,0,1,0,11
2017/9/11 22:00,20.14,58.85,0,3,2,14,0,866,161,0,0,0,0,0,9
2017/9/11 23:00,19.17,61.72,0,2,1,10,0,656,122,0,0,0,0,0,14
2017/9/12 00:00,17.79,65.84,0,2,2,11,0,752,134,0,0,0,0,0,10
2017/9/12 01:00,17.56,64.77,0,2,1,10,0,666,122,0,0,0,0,0,6
2017/9/12 02:00,16.95,66.93,0,1,1,9,0,611,111,0,0,0,0,0,6
2017/9/12 03:00,15.83,69.17,0,2,1,9,0,630,107,0,0,0,0,0,7
2017/9/12 04:00,15.32,70.92,0,2,2,9,0,686,117,0,0,0,0,0,7
2017/9/12 05:00,14.78,73.04,0,2,2,10,0,721,120,0,0,0,0,0,11
2017/9/12 06:00,14.48,72.28,0,3,2,12,0,825,143,0,0,0,1,0,11
2017/9/12 12:00,32.18,32.44,0,2,1,10,0,688,122,0,0,0,0,0,11
2017/9/12 13:00,32.78,30.07,0,1,1,9,0,620,114,0,0,0,0,0,3
2017/9/12 14:00,33.62,26.35,0,0,1,7,0,490,94,0,0,0,0,0,8
2017/9/12 15:00,33.98,25.59,0,0,1,7,0,481,87,0,0,0,0,0,11
2017/9/12 16:00,34.89,26.08,0,1,1,9,0,586,112,0,0,0,0,0,6
2017/9/12 17:00,33.09,28.62,0,2,1,10,0,658,125,0,0,0,0,0,10
2017/9/12 18:00,26.95,40.02,0,2,2,12,0,778,145,0,0,0,0,0,9
2017/9/12 19:00,23.99,48.36,0,6,4,20,0,1265,235,0,0,0,0,0,13
2017/9/12 20:00,22.58,52.93,0,7,5,21,0,1434,252,0,0,0,1,0,16
2017/9/12 21:00,21.7,54.95,0,7,5,21,0,1387,245,0,0,0,1,1,19
2017/9/12 22:00,21.62,54.61,0,5,3,17,0,1102,201,0,0,0,1,0,15
2017/9/12 23:00,20.2,59.76,0,7,4,22,0,1405,255,0,0,0,0,0,16
2017/9/13 00:00,19.58,62.99,0,11,7,30,0,1991,353,0,0,0,2,1,17
2017/9/13 01:00,19.38,64.48,0,14,9,35,0,2329,408,0,0,0,3,1,19
2017/9/13 02:00,19.45,66.3,0,21,12,51,0,3293,583,0,0,0,5,2,27
2017/9/13 03:00,19.51,68.18,0,32,18,70,0,4534,813,0,0,0,7,3,35
2017/9/13 04:00,18.45,73.33,0,35,19,76,0,4788,874,0,0,0,0,0,33
2017/9/13 05:00,18.39,75.69,0,52,29,111,0,1634,1284,0,0,0,9,5,43
2017/9/13 06:00,18.86,75.27,0,60,33,129,0,1654,1473,0,0,0,12,6,48
2017/9/13 07:00,18.77,76.77,0,67,37,147,0,2584,1669,0,0,0,13,7,53
2017/9/13 08:00,21.55,69.69,0,66,36,146,0,2503,1665,0,0,0,12,6,57
2017/9/13 09:00,25.89,58.25,0,57,31,126,0,1616,1462,0,0,0,0,0,53
2017/9/13 10:00,28.19,54.02,0,55,30,122,0,1204,1409,0,0,0,11,6,59
2017/9/13 11:00,29.19,53.97,0,78,42,167,0,3844,1937,0,0,0,21,10,72
2017/9/13 12:00,30.83,51.32,0,92,49,194,0,4774,2271,0,0,0,21,11,99
2017/9/13 13:00,31.72,50.68,0,95,50,203,0,4090,2372,0,0,0,22,11,97
2017/9/13 14:00,31.99,51.47,0,97,51,211,0,3681,2454,0,0,0,0,0,101
2017/9/13 15:00,32.25,52.39,0,96,50,212,0,3362,2451,0,0,0,21,11,99
2017/9/13 16:00,31.67,54.46,0,99,52,215,0,2512,2490,0,0,0,22,11,106
2017/9/13 17:00,29.85,58.29,0,109,58,234,0,1763,2719,0,0,0,27,14,109
2017/9/13 18:00,28.2,61.91,0,114,61,244,0,2287,2839,0,0,0,24,12,116
2017/9/13 19:00,26.33,66.24,0,124,66,266,0,3633,3077,0,0,0,0,0,111
2017/9/13 20:00,25.03,70.71,0,139,75,302,0,4955,3470,0,0,0,29,14,111
2017/9/13 21:00,23.99,73.71,0,145,77,319,0,3970,3641,0,0,0,30,15,105
2017/9/13 22:00,23.37,75.39,0,155,83,341,0,1820,3907,0,0,0,31,15,116
2017/9/13 23:00,22.65,77.43,0,166,88,372,0,2833,4224,0,0,0,34,17,114
2017/9/14 00:00,22.61,76.88,0,170,90,375,0,3158,4297,0,0,0,0,0,118
2017/9/14 01:00,22.58,76.52,0,166,88,369,0,2631,4187,0,0,0,36,18,112
2017/9/14 02:00,21.9,79.52,0,181,97,404,0,4640,4609,0,0,0,36,18,123
2017/9/14 03:00,20.98,82.58,0,205,109,458,0,2415,5198,0,0,0,40,20,122
2017/9/14 04:00,20.76,83.15,0,195,104,436,0,3051,4976,0,0,0,37,19,114
2017/9/14 05:00,20.5,83.51,0,196,105,435,0,2996,4951,0,0,0,0,0,110
2017/9/14 06:00,20.05,84.7,0,207,110,468,0,1965,5300,0,0,0,39,19,113
2017/9/14 07:00,20.56,84.1,0,215,113,484,0,3112,5485,0,0,0,41,20,115
2017/9/14 08:00,22.98,77.77,0,193,102,436,0,2777,4956,0,0,0,36,18,127
2017/9/14 09:00,25.88,68.5,0,181,96,404,0,4486,4600,0,0,0,36,18,155
2017/9/14 10:00,26.67,65.23,0,180,94,410,0,4492,4685,0,0,0,0,0,152
2017/9/14 11:00,28.06,63.11,0,172,90,382,0,3385,4394,0,0,0,35,17,146
2017/9/14 12:00,29.67,59.44,0,174,91,390,0,3713,4494,0,0,0,37,18,155
2017/9/14 13:00,30,58.66,0,175,91,398,0,4369,4563,0,0,0,36,18,163
2017/9/14 14:00,31.88,51.46,0,133,69,299,0,3874,3439,0,0,0,8,4,150
2017/9/14 15:00,31.02,38.84,0,26,14,59,0,3867,700,0,0,0,0,0,40
2017/9/14 16:00,30.01,37.61,0,19,12,48,0,3122,558,0,0,0,4,2,30
2017/9/14 17:00,29.39,43.28,0,29,16,64,0,4211,753,0,0,0,6,3,30
2017/9/14 18:00,27.5,51.8,0,36,20,76,0,4818,901,0,0,0,7,4,30
2017/9/14 19:00,26.04,52.01,0,33,18,70,0,4636,826,0,0,0,6,3,24
2017/9/14 20:00,24.36,59,0,36,20,76,0,5083,900,0,0,0,0,0,42
2017/9/14 21:00,23.71,61.81,0,42,23,89,0,5429,1047,0,0,0,8,4,41
2017/9/14 22:00,23.3,64.68,0,47,26,99,0,4125,1170,0,0,0,10,5,43
2017/9/14 23:00,23.2,64.78,0,45,25,95,0,4713,1104,0,0,0,10,5,49
2017/9/15 00:00,23.58,64.4,0,51,28,109,0,1469,1267,0,0,0,11,5,54
2017/9/15 01:00,22.39,69.2,0,54,29,111,0,1523,1302,0,0,0,0,0,46
